#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00000403|Dniva_chr_7:23270114..23253889#DNA/Helitron	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000410|Dniva_chr_7:25417292..25436375#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000413|Dniva_chr_7:26087804..26103380#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00000414|Dniva_chr_7:26368958..26385011#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000416|Dniva_chr_7:27057604..27077378#DNA/Helitron	mixture	mixture	unknown	unknown	?	RH|LINE TPase|hAT
TE_00000425|Dniva_chr_8:2059102..2065093#DNA/Helitron	mixture	mixture	unknown	unknown	?	TPase|EnSpm_CACTA RH|LINE
TE_00000430|Dniva_chr_8:4892655..4908823#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000433|Dniva_chr_8:6592565..6572725#DNA/Helitron	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000437|Dniva_chr_8:9009099..9018256#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000438|Dniva_chr_8:9511333..9494314#DNA/Helitron	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000456|Dniva_chr_8:23486695..23473112#DNA/Helitron	LINE	unknown	unknown	unknown	?	ENDO|LINE HEL2|Helitron
TE_00000459|Dniva_chr_8:23774300..23759445#DNA/Helitron	mixture	mixture	unknown	unknown	+	RH|LINE GAG|Athila
TE_00000463|Dniva_chr_8:25519380..25509314#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000464|Dniva_chr_8:26273065..26256361#DNA/Helitron	LTR	Gypsy	Athila	no	+	RT|Athila RH|Athila
TE_00000464|Dniva_chr_8:30422294..30414787#DNA/Helitron	LTR	Copia	Ale	no	-	RT|Ale RH|Ale
TE_00000467|Dniva_chr_8:28707434..28725866#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RH|LINE
TE_00000471|Dniva_chr_8:31575036..31556760#DNA/Helitron	LTR	Gypsy	CRM	no	-	RH|LINE GAG|CRM PROT|CRM RT|CRM INT|CRM
TE_00000480|Dniva_chr_7:15076992..15079802#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000485|Dniva_chr_6:31532238..31543024#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000485|Dniva_chr_8:19918917..19929537#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000486|Dniva_chr_8:20582670..20586139#LTR/Copia	LTR	Copia	SIRE	no	-	RT|SIRE RH|SIRE
TE_00000494|Dniva_chr_2:30398729..30402365#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000500|Dniva_chr_4:17214147..17219493#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000504|Dniva_chr_3:12116892..12122455#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000505|Dniva_chr_5:33957420..33962240#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000506|Dniva_chr_3:16380526..16383605#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina PROT|Reina RT|Reina CHD|Reina
TE_00000507|Dniva_chr_6:27908315..27910084#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00000507|Dniva_chr_8:4817816..4819564#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00000511|Dniva_chr_5:12911253..12919107#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00000516|Dniva_chr_6:29103980..29110632#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000520|Dniva_chr_4:1886579..1889930#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00000527|Dniva_chr_1:29634179..29639698#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000528|Dniva_chr_4:21107161..21112166#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000529|Dniva_chr_8:12488182..12492031#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale RT|Ale RH|Ale
TE_00000537|Dniva_chr_5:19977779..19982782#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000537|Dniva_chr_7:10776596..10781601#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000537|Dniva_chr_8:1114987..1119753#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000546|Dniva_chr_6:35240539..35247293#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000548|Dniva_chr_8:26649593..26655862#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000550|Dniva_chr_3:12443290..12448840#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000551|Dniva_chr_2:37491435..37496419#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000552|Dniva_chr_8:33573722..33578648#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000554|Dniva_chr_6:19364351..19369166#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000558|Dniva_chr_3:10311897..10319063#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000562|Dniva_chr_6:31927242..31931573#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000563|Dniva_chr_2:15970134..15975168#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale INT|Ale RT|Ale RH|Ale
TE_00000565|Dniva_chr_5:6348681..6354872#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000570|Dniva_chr_4:13477871..13482674#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000570|Dniva_chr_8:2100105..2105588#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000572|Dniva_chr_6:4613638..4618968#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000573|Dniva_chr_3:23597637..23600698#DNA/hAT	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00000579|Dniva_chr_2:20118385..20123370#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000581|Dniva_chr_2:11369237..11374037#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000581|Dniva_chr_5:15897912..15902885#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000584|Dniva_chr_5:26400970..26406062#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000586|Dniva_chr_4:17309267..17315469#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000587|Dniva_chr_1:26458262..26463158#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000587|Dniva_chr_1:6070951..6075709#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000589|Dniva_chr_7:8586665..8595045#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000590|Dniva_chr_3:658033..661660#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE INT|SIRE
TE_00000591|Dniva_chr_8:30412445..30416860#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000593|Dniva_chr_8:10141795..10149638#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000599|Dniva_chr_3:25884038..25889032#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000601|Dniva_chr_2:10606853..10611775#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000613|Dniva_chr_5:2592018..2599057#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000615|Dniva_chr_7:27305895..27308477#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000615|Dniva_chr_7:27305896..27308476#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000616|Dniva_chr_5:19823072..19825220#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00000624|Dniva_chr_5:20914951..20921062#LTR/unknown	LTR	Copia	Bianca	no	-	INT|Bianca
TE_00000631|Dniva_chr_6:10057106..10063177#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000632|Dniva_chr_6:19216947..19222889#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000643|Dniva_chr_2:16206554..16218555#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000643|Dniva_chr_2:34148127..34160014#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000646|Dniva_chr_7:24139375..24146726#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000649|Dniva_chr_4:23555337..23560006#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000653|Dniva_chr_1:23964347..23971423#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay PROT|Tekay RT|Tekay CHD|Tekay
TE_00000657|Dniva_chr_2:23496145..23505602#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_2:26655089..26666207#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_4:21965024..21976417#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_4:26215825..26227171#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_4:9378236..9389555#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000657|Dniva_chr_5:11795208..11806462#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_6:21960690..21972091#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000657|Dniva_chr_8:16677671..16688966#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000658|Dniva_chr_1:11083575..11088546#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000660|Dniva_chr_1:14822745..14830100#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000668|Dniva_chr_3:28065337..28081253#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|Athila PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00000673|Dniva_chr_5:22679823..22683962#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000674|Dniva_chr_2:39486486..39470120#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000675|Dniva_chr_1:13330658..13335637#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000675|Dniva_chr_8:12724200..12729256#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ty1-outgroup INT|Ale RT|Ale RH|Ale
TE_00000678|Dniva_chr_2:6431245..6434443#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000680|Dniva_chr_8:12016707..12021486#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000682|Dniva_chr_7:13110489..13116871#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000695|Dniva_chr_1:16907168..16910844#DNA/hAT	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00000698|Dniva_chr_2:23362869..23367982#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000704|Dniva_chr_7:15928093..15932806#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000707|Dniva_chr_8:6327307..6332399#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000708|Dniva_chr_7:12166186..12168131#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000713|Dniva_chr_6:14907942..14915475#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000716|Dniva_chr_7:14230649..14234270#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000719|Dniva_chr_2:2750109..2754724#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000722|Dniva_chr_6:11589810..11596686#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000724|Dniva_chr_2:38246447..38251488#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000727|Dniva_chr_2:24006102..24011463#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000727|Dniva_chr_3:21264762..21270971#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000728|Dniva_chr_1:23889861..23894760#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000739|Dniva_chr_1:13754905..13761479#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay RT|Tekay
TE_00000739|Dniva_chr_2:29522288..29528965#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay RT|Tekay
TE_00000742|Dniva_chr_8:11162262..11174291#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000743|Dniva_chr_1:2684268..2685729#LTR/Copia	LTR	Copia	Ivana	no	+	RT|Ivana
TE_00000744|Dniva_chr_3:11968724..11978414#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000748|Dniva_chr_1:30093653..30098466#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000752|Dniva_chr_2:14783730..14788410#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000754|Dniva_chr_4:22134799..22139026#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000757|Dniva_chr_6:14901898..14907096#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000760|Dniva_chr_2:30710933..30714366#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000762|Dniva_chr_5:33099346..33104244#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000764|Dniva_chr_6:1916344..1919048#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina CHD|Reina
TE_00000767|Dniva_chr_4:10896540..10903601#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000767|Dniva_chr_4:10918868..10925550#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000768|Dniva_chr_1:3148882..3155985#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000770|Dniva_chr_4:7160721..7165510#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000771|Dniva_chr_2:9978927..9983619#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000772|Dniva_chr_7:19326667..19330868#DNA/EnSpm_CACTA	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00000773|Dniva_chr_2:22823546..22839117#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila GAG|Athila RT|Athila RH|Athila INT|Athila
TE_00000776|Dniva_chr_6:20236028..20247765#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000778|Dniva_chr_7:3925946..3931270#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000787|Dniva_chr_1:2301611..2306789#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00000789|Dniva_chr_4:26883668..26888909#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000791|Dniva_chr_3:19607490..19613060#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000791|Dniva_chr_3:23022584..23028127#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000795|Dniva_chr_8:20830401..20836768#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00000796|Dniva_chr_1:13394122..13396233#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000813|Dniva_chr_1:10370314..10383230#LTR/Gypsy	LTR	Gypsy	Retand	no	?	GAG|Retand PROT|Retand
TE_00000813|Dniva_chr_1:13579621..13586511#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00000817|Dniva_chr_6:831802..836656#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000819|Dniva_chr_7:18443093..18452514#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000820|Dniva_chr_6:8908025..8913760#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000821|Dniva_chr_3:21779370..21787085#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00000825|Dniva_chr_4:27424417..27431361#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00000825|Dniva_chr_8:28141228..28148066#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00000829|Dniva_chr_8:24548078..24559889#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000830|Dniva_chr_4:6703807..6715817#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000832|Dniva_chr_1:10496406..10503138#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00000833|Dniva_chr_5:16571769..16584254#LTR/Copia	LTR	Copia	Ale	no	?	RT|Ale RH|Ale INT|Ale PROT|Ale GAG|Ale
TE_00000837|Dniva_chr_2:13815753..13823115#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00000842|Dniva_chr_7:12459281..12467671#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000844|Dniva_chr_7:25323286..25329852#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000854|Dniva_chr_5:18098333..18104740#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000854|Dniva_chr_5:5849781..5856210#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00000854|Dniva_chr_8:13249794..13256202#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000854|Dniva_chr_8:14168162..14174539#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000859|Dniva_chr_7:14739560..14744959#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00000860|Dniva_chr_6:7336031..7340728#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000862|Dniva_chr_3:1138339..1142945#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000865|Dniva_chr_4:8976894..8980790#LTR/unknown	LTR	Gypsy	CRM	no	+	GAG|CRM
TE_00000866|Dniva_chr_7:11410290..11408483#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000869|Dniva_chr_4:20862952..20871207#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000869|Dniva_chr_7:21702794..21710924#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000872|Dniva_chr_6:32366674..32374117#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00000887|Dniva_chr_2:16183944..16188565#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000888|Dniva_chr_2:35777678..35781893#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000890|Dniva_chr_1:11729996..11741458#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000890|Dniva_chr_1:20712244..20721767#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00000890|Dniva_chr_5:5470945..5481396#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000890|Dniva_chr_6:27072635..27083959#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000891|Dniva_chr_7:26502809..26507476#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000895|Dniva_chr_6:6549437..6557158#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000897|Dniva_chr_2:17619717..17623048#DNA/hAT	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000898|Dniva_chr_4:24233584..24238119#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000901|Dniva_chr_7:23698467..23699332#DNA/hAT	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000905|Dniva_chr_3:25204802..25212141#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00000906|Dniva_chr_7:27356252..27365488#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000914|Dniva_chr_6:17807664..17812791#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00000917|Dniva_chr_6:20926865..20931384#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000922|Dniva_chr_2:8745036..8749697#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000922|Dniva_chr_3:8258067..8262727#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
